,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
132,138,BMW 5 Series 520d Sport Line,2018,3790000,29500.0,West,California,Los Angeles,Diesel,Dealer,Automatic,First Owner,22.48 kmpl,1995 CC,187.74 bhp,400Nm@ 1750-2500rpm,5,Y
133,140,BMW X4 M Sport X xDrive20d,2019,5800000,7500.0,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
134,141,Skoda Superb LK 1.8 TSI AT,2018,1864999,50000.0,West,California,San Diego,Petrol,Dealer,Automatic,First Owner,14.67 kmpl,1798 CC,177.46 bhp,250@ 1250-5000rpm,5,Y
135,142,Mercedes-Benz E-Class E250 Edition E,2016,2700000,35000.0,West,California,San Diego,Diesel,Dealer,Automatic,First Owner,15.0 kmpl,2143 CC,204 bhp,500Nm@ 1600-1800rpm,5,Y
136,143,MG Hector Sharp AT BSIV,2019,1750000,19000.0,West,California,San Diego,Petrol,Dealer,Automatic,First Owner,13.96 kmpl,1451 CC,141 bhp,250Nm@ 1600-3600rpm,5,Y
137,144,Honda City i-VTEC CVT VX,2017,795000,41000.0,West,Washington,Seattle,Petrol,Dealer,Automatic,First Owner,18.0 kmpl,1497 CC,117.6 bhp,145Nm@ 4600rpm,5,Y
138,145,Toyota Corolla Altis 1.8 G CVT,2013,625000,39000.0,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First Owner,14.28 kmpl,1798 CC,138.03 bhp,173Nm@ 4000rpm,5,Y
139,146,Volvo XC40 D4 R-Design,2018,3400000,22000.0,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Y
140,147,Audi Q7 35 TDI Quattro Premium,2015,2650000,53000.0,West,California,Los Angeles,Diesel,Dealer,Automatic,First Owner,12.07 kmpl,2967 CC,241.4 bhp,550Nm@ 1750-2750rpm,7,Y
141,148,Maruti Ciaz ZDi,2015,535000,40000.0,West,California,Los Angeles,Diesel,Dealer,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
142,149,Mercedes-Benz S-Class S 350 CDI,2017,5850000,47000.0,West,California,Los Angeles,Diesel,Dealer,Automatic,First Owner,13.5 kmpl,2987 CC,282 bhp,490Nm@ 1600rpm,5,Y
143,150,BMW 5 Series 523i,2010,975000,72200.0,East,District of Columbia,Washington,Petrol,Dealer,Automatic,Second Owner,10.8 kmpl,2497 CC,150 bhp,250 Nm at 2750 rpm,5,Y
144,151,Hyundai Elantra S,2016,805000,49900.0,East,District of Columbia,Washington,Petrol,Dealer,Manual,First Owner,16.3 kmpl,1797 CC,147.5 bhp,177.5Nm@ 4700rpm,5,Y
145,152,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000.0,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
146,153,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,11000.0,East,New York,New York City,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5,Y
147,154,Volkswagen Vento Petrol Highline,2011,375000,49000.0,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,15.04 kmpl,1598 CC,103.6 bhp,153Nm@ 3800rpm,5,Y
148,155,Hyundai Elantra SX,2012,550000,95000.0,East,New York,New York City,Petrol,Individual,Manual,First Owner,16.3 kmpl,1797 CC,147.5 bhp,177.5Nm@ 4700rpm,5,Y
149,156,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Y
150,157,Mercedes-Benz CLA 200 CGI Sport,2018,2550000,18000.0,Central,Illinois,Chicago,Petrol,Dealer,Automatic,First Owner,15.04 kmpl,1991 CC,183 bhp,300Nm@ 1200-4000rpm,5,Y
151,158,Maruti Ertiga ZXI,2014,599000,46100.0,Central,Texas,Houston,Petrol,Dealer,Manual,First Owner,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Y
152,159,Mercedes-Benz New C-Class C 200 AVANTGARDE,2017,2700000,16000.0,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First Owner,14.74 kmpl,1991 CC,181.04 bhp,300Nm@ 1200-1400rpm,5,Y
153,160,Honda City V AT,2017,875000,18000.0,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First Owner,15.6 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5,Y
154,161,Toyota Glanza V CVT,2019,894999,9654.0,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First Owner,19.56 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
155,162,Maruti Alto K10 VXI,2011,175000,11000.0,South,North Carolina,Charlotte,Petrol,Dealer,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Y
156,163,Maruti Swift VXI,2012,340000,24300.0,West,Washington,Seattle,Petrol,Dealer,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
157,164,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1525000,42163.0,West,Washington,Seattle,Diesel,Dealer,Automatic,Second Owner,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7,Y
158,165,Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,1025000,8000.0,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,21.5 kmpl,1497 CC,108.5 bhp,260Nm@ 1500-2750rpm,5,Y
159,166,BMW 3 Series 320d Luxury Line,2016,2150000,30000.0,South,Florida,Miami,Diesel,Dealer,Automatic,First Owner,22.69 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
160,167,Toyota Camry 2.5 Hybrid,2016,1900000,41000.0,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Y
161,168,BMW 5 Series 520d Luxury Line,2016,2900000,12000.0,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First Owner,18.12 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
162,169,Toyota Camry W4 (AT),2009,450000,71000.0,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,12.1 kmpl,2362 CC,164.7 bhp,224Nm@ 4000rpm,5,Y
163,170,Maruti Ertiga BSIV ZXI Plus,2016,850000,20000.0,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,7,Y
164,171,Volvo XC90 T8 Excellence BSIV,2017,10000000,30000.0,East,New York,New York City,Petrol,Individual,Automatic,First Owner,42.0 kmpl,1969 CC,400 bhp,640Nm@ 1740rpm,4,Y
165,172,Volkswagen Vento Diesel Highline,2011,300000,100000.0,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,Y
166,173,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,575000,9500.0,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5,Y
167,174,Ford Figo Diesel LXI,2011,160000,120000.0,Central,Texas,Houston,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Y
168,175,Maruti Swift VXI Optional,2015,515000,36600.0,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
169,176,Maruti Wagon R AMT VXI,2015,390000,50000.0,East,District of Columbia,Washington,Petrol,Individual,Automatic,Second Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Y
170,177,Hyundai i20 Magna 1.2,2016,550000,14000.0,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Y
171,178,Maruti 800 Std,1999,40000,40000.0,East,District of Columbia,Washington,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Y
172,179,Maruti Ritz VDi,2010,220000,120000.0,East,District of Columbia,Washington,Diesel,Individual,Manual,First Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5,Y
173,180,Hyundai Grand i10 Magna,2015,425000,70000.0,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Y
174,181,Volkswagen Ameo 1.0 MPI Trendline,2019,480000,13000.0,East,New York,New York City,Petrol,Individual,Manual,First Owner,19.44 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5,Y
175,182,Hyundai Grand i10 Sportz,2014,400000,60000.0,Central,Texas,Dallas,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Y
176,183,Maruti Swift Dzire VXI,2014,487000,35000.0,South,Florida,Miami,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Y
177,184,Hyundai Xcent 1.2 Kappa S,2016,386000,44000.0,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,19.1 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Y
178,185,Honda City 1.5 EXI,2005,100000,120000.0,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.0 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5,Y
179,186,Toyota Corolla Altis Diesel D4DG,2010,300000,60000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,21.43 kmpl,1364 CC,87.2 bhp,205Nm@ 1800-2800rpm,5,Y
180,187,Daewoo Matiz SD,2000,100000,60000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,18.5 kmpl,796 CC,53 bhp,71Nm@ 3500rpm,5,Y
181,188,Toyota Fortuner 4x2 Manual,2014,1750000,30000.0,East,Massachusetts,Boston,Diesel,Individual,Manual,Second Owner,13.0 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7,Y
182,189,Mahindra KUV 100 mFALCON G80 K8,2016,450000,15000.0,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6,Y
183,190,Tata Zest Quadrajet 1.3 75PS XM,2017,490000,90000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Y
184,191,Honda City 1.5 S MT,2009,345000,47000.0,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,Y
185,192,Maruti Zen LXI,2005,85000,90000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Y
186,193,Maruti Wagon R VXI BS IV with ABS,2010,215000,120600.0,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Y
187,194,Hyundai Verna Transform SX VTVT,2010,320000,100000.0,Central,Illinois,Chicago,Petrol,Individual,Manual,Third Owner,16.2 kmpl,1599 CC,103.2 bhp,14.9 KGM at 3000 RPM,5,Y
188,195,Maruti Swift Dzire VXI,2016,459999,60000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Y
189,196,Hyundai Getz GLS,2005,65000,86000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5,Y
190,197,Hyundai Elite i20 Sportz Plus BSIV,2020,720000,5000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,Y
191,198,Maruti Ciaz 1.3 Alpha,2017,800000,37000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
192,199,Tata Tigor 1.2 Revotron XZ,2019,520000,14000.0,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Y
193,200,Maruti Ertiga VDI,2015,580000,70000.0,West,California,San Francisco,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
194,202,Honda City i VTEC S,2015,600000,50000.0,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,Y
195,203,Honda Brio S MT,2014,290000,60000.0,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Y
196,204,Maruti Wagon R LXI CNG,2016,360000,50000.0,Central,Illinois,Chicago,CNG,Individual,Manual,First Owner,26.6 km/kg,998 CC,58.16 bhp,77Nm@ 3500rpm,5,Y
197,205,Maruti Swift Dzire VXI,2017,550000,50000.0,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Y
198,206,Hyundai i20 Sportz 1.2,2013,375000,70000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Y
199,208,Maruti Wagon R AMT VXI,2018,420000,35000.0,Central,Texas,Houston,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Y
200,209,Maruti Swift Dzire VXI 1.2,2017,550000,20000.0,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
201,210,Maruti Alto 800 LXI,2018,270000,20000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Y
202,211,Maruti Swift Dzire AMT VXI BS IV,2018,700000,7800.0,Central,Illinois,Chicago,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
203,212,Maruti Swift VXI Optional,2017,500000,20000.0,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
204,213,Tata Hexa XE,2019,1250000,15000.0,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
205,214,Hyundai i20 Magna,2013,320000,31377.0,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Y
206,215,Maruti Swift Dzire VDI,2018,700000,50000.0,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,Y
207,216,Maruti Wagon R VXI BS IV,2015,290000,60000.0,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
208,217,Toyota Corolla Altis 1.8 VL AT,2012,550000,100000.0,Central,Michigan,Detroit,Petrol,Individual,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm,5,Y
209,218,Honda Brio S MT,2012,265000,60000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Y
210,219,Maruti Baleno Alpha Automatic,2018,830000,5000.0,East,Massachusetts,Boston,Petrol,Individual,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Y
211,220,Tata Safari Storme EX,2017,800000,60000.0,South,Georgia,Atlanta,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
212,221,Maruti Alto LXi,2011,160000,25000.0,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
213,222,Renault KWID RXT,2018,335000,30000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Y
214,223,Datsun GO T BSIV,2017,329000,80000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,Y
215,224,Maruti Vitara Brezza VDi Option,2017,775000,75000.0,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
216,225,Hyundai Xcent 1.2 VTVT SX,2020,524000,32000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Y
217,226,Maruti Alto 800 LXI,2015,245000,40000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Y
218,227,Hyundai i20 1.2 Sportz,2012,275000,93000.0,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Y
219,228,Tata Zest Revotron 1.2 XT,2018,520000,60000.0,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,Y
220,230,Nissan Sunny XL,2014,550000,37000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,Y
221,231,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,910000,15000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,121.36 bhp,150Nm@ 4500rpm,5,Y
222,232,Nissan Micra Active XV S,2015,300000,80000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,19.49 kmpl,1198 CC,67.04 bhp,104Nm@ 4000rpm,5,Y
223,233,Maruti Wagon R LXI Optional,2016,350000,140000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
224,234,Mahindra Ssangyong Rexton RX5,2013,900000,70000.0,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,12.83 kmpl,2696 CC,162 bhp,340Nm@ 1800-3250rpm,7,Y
225,235,Mahindra Quanto C8,2013,300000,120000.0,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,17.21 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Y
226,236,Maruti Ritz LDi,2010,250000,110000.0,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,21.1 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Y
227,237,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,1100000,37000.0,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Y
228,238,Renault KWID RXT,2016,270000,44000.0,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Y
229,239,Maruti Ertiga VDI,2015,640000,80000.0,East,District of Columbia,Washington,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
230,240,Mahindra XUV500 W4,2015,650000,125000.0,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Y
231,241,Maruti Eeco 5 Seater AC BSIV,2017,409999,13500.0,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5,Y
232,242,Hyundai Santro Xing GLS,2011,165000,75000.0,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,Y
233,243,Hyundai Accent GLE,2007,80000,120000.0,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Y
234,244,Mahindra XUV500 W8 2WD,2012,535000,120000.0,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Y
235,245,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,700000,70000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7,Y
236,246,Maruti Swift Dzire VDI,2013,550000,70000.0,East,New York,New York City,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
237,247,Honda Amaze S CVT Petrol BSIV,2019,680000,15000.0,West,California,Los Angeles,Petrol,Individual,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Y
238,248,Hyundai i10 Sportz 1.2,2009,200000,53000.0,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Y
239,249,Maruti Swift Dzire VDI,2014,500000,120000.0,Central,Texas,Dallas,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
240,250,Maruti Ertiga SHVS ZDI Plus,2016,1000000,70000.0,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,Y
241,251,Hyundai Getz 1.3 GVS,2008,110000,120000.0,West,California,San Diego,Petrol,Individual,Manual,Second Owner,14.2 kmpl,1341 CC,82.9 bhp,"11.8@ 3,200(kgm@ rpm)",5,Y
242,252,Hyundai i20 1.2 Magna,2012,320000,100000.0,West,California,San Diego,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Y
243,254,Maruti Swift LXI Optional-O,2015,350000,100000.0,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,83.11 bhp,113Nm@ 4200rpm,5,Y
244,255,Tata Indica Vista TDI LS,2013,170000,162500.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Y
245,256,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,39000.0,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Y
246,257,Maruti Ignis 1.3 Alpha,2017,500000,75000.0,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,26.8 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
247,258,Tata Hexa XTA,2017,1380000,50000.0,South,Florida,Miami,Diesel,Individual,Automatic,First Owner,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm,7,Y
248,259,Mahindra Marazzo M6 8Str,2019,1300000,40000.0,South,Florida,Miami,Diesel,Individual,Manual,First Owner,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,8,Y
249,260,Hyundai Verna 1.6 CRDI,2013,530000,92500.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Y
250,261,Maruti Swift Dzire VDI,2012,360000,158000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
251,262,Maruti Swift Dzire LDi,2012,310000,120000.0,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Y
252,263,Honda City i DTEC V,2015,725000,50000.0,West,Washington,Seattle,Diesel,Individual,Manual,Second Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Y
253,264,Maruti Swift Dzire ZDi,2012,340000,110000.0,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Y
254,265,Hyundai Xcent 1.2 CRDi E,2017,550000,2000.0,West,California,San Francisco,Diesel,Individual,Manual,Second Owner,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5,Y
255,266,Toyota Fortuner 3.0 Diesel,2011,1150000,181000.0,West,California,San Francisco,Diesel,Individual,Manual,Second Owner,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7,Y
256,267,Tata Tiago 1.05 Revotorq XZ,2016,380000,70000.0,West,California,San Francisco,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Y
257,268,Nissan Sunny XL AT Special Edition,2013,350000,90000.0,Central,Texas,Houston,Petrol,Individual,Automatic,Second Owner,17.97 kmpl,1498 CC,99.6 bhp,134Nm@ 4000rpm,5,Y
258,269,Hyundai Elite i20 Magna Plus BSIV,2019,610000,2000.0,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,Y
259,270,Maruti Swift Dzire VXI,2015,525000,20000.0,West,California,San Diego,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Y
260,271,Toyota Innova 2.5 GX 7 STR,2011,480000,120000.0,West,California,San Diego,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Y
261,272,Mahindra Thar CRDe,2017,780000,35000.0,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6,Y
262,273,Maruti Swift Dzire ZDi,2012,320000,193000.0,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Y
263,274,Maruti Swift 1.2 DLX (Only Delhi),2014,375000,80000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
264,275,Datsun GO D Petrol,2019,300000,40000.0,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,19.02 kmpl,1198 CC,67.05 bhp,104Nm@ 4000rpm,5,Y
